spine_rank	module	id	token_count	char_count	statement
4	shr_and_low	S-0722	8	54	Leadership flips in space require E3 causal advantage.
4	shr_and_low	S-0723	13	101	Landing condition requires |s_f| <= tau_f, |e_phi| <= phi_tol, and amplitude-lock hold for W windows.
4	shr_and_low	S-0724	7	56	Landing implies low-order manifold with epsilon_cap > 0.
4	shr_and_low	S-0725	10	63	Landing acceptance is contingent on audits including E3 and E4.
4	shr_and_low	S-0726	11	62	SHR fixed precedence F->P->A->S is an admissibility invariant.
4	shr_and_low	S-0727	10	64	Out-of-order SHR actions are illegal and route to Theta witness.
4	shr_and_low	S-0728	12	83	Eligibility wall invariant forbids phase forcing when epsilon_cap = 0 or |s_f| > 1.
4	shr_and_low	S-0729	8	42	One snap per axis per window is mandatory.
4	shr_and_low	S-0730	16	91	LOW+MDL invariant prefers edits that lower p+q, detune, and zeta while raising coherence T.
4	shr_and_low	S-0731	5	33	Higher-order ties must be pruned.
4	shr_and_low	S-0732	4	33	E0-E2 gate reporting eligibility.
4	shr_and_low	S-0733	10	60	E3 micro-nudges must lift K, epsilon_cap, and T versus sham.
4	shr_and_low	S-0734	6	46	E4 requires integer-thinning under x2 pooling.
4	shr_and_low	S-0735	19	83	SHR defaults are tau_f=0.2, phi_snap=25 deg, phi_tol=10 deg, W=3, beta in [0,0.05].
4	shr_and_low	S-0736	15	103	Operational landing theorem says F/P/A conditions imply stable low-order landing with positive capture.
4	shr_and_low	S-0737	10	79	Survivors should persist under coarse-grain unless brittleness or detune rises.
4	shr_and_low	S-0738	11	91	SHR kill-switches include off-manifold phase forcing, amplitude-only gains, and RG failure.
4	shr_and_low	S-0739	15	91	SHR falsifier is accepted eligibility breach with phase action at |s_f|>1 or epsilon_cap=0.
4	shr_and_low	S-0740	16	91	SHR falsifier is lock claim that skips P or A at stated tolerances under admissible meters.
4	shr_and_low	S-0741	11	81	SHR falsifier is no integer-thinning under x2 pooling after detune normalization.
4	shr_and_low	S-0742	9	65	SHR falsifier is mute-test failure for supposed phase-based wins.
4	shr_and_low	S-0743	9	67	SHR is axis-separated and audit-gated unlike heuristic PID control.
4	shr_and_low	S-0744	11	75	SHR forbids amplitude or topology edits before eligibility and timing pass.
4	shr_and_low	S-0745	15	111	SHR reproducibility requires exposing e_phi, s_phi, s_f, K, epsilon_cap, epsilon_stab, zeta, T, and Ci signals.
4	shr_and_low	S-0746	13	98	SHR reproducibility requires declaring tau_f, phi_snap, phi_tol, W, beta, and low-order roster RL.
4	shr_and_low	S-0747	11	97	SHR reproducibility requires logging Snap/Hold/Release events with one-snap-per-axis enforcement.
4	shr_and_low	S-0748	12	88	SHR reproducibility requires audits in-loop with E0-E2, E3 micro-nudges, and E4 pooling.
4	shr_and_low	S-0749	16	135	SHR reproducibility requires Delta-Report artifacts with lock list, epsilon-zeta maps, thinning, micro-nudge telemetry, and steer plan.
4	shr_and_low	S-0750	10	57	SHR plain-language rule is do not cheat the capture gate.
4	shr_and_low	S-0751	11	53	LOW is the survival law with weight W = exp(-zeta*K).
4	shr_and_low	S-0752	8	43	Operational LOW throttle is zeta about 0.6.
4	shr_and_low	S-0753	6	51	LOW favors lower-order compact flat configurations.
4	shr_and_low	S-0754	10	70	HIGH-order or sheared candidates are abstained or halted under hazard.
4	shr_and_low	S-0755	9	40	Canonical LOW weight is W = exp(-0.6*K).
4	shr_and_low	S-0756	12	58	LOW complexity K in DV/ONAL is nu2 + nu3 + indicator(r>1).
4	shr_and_low	S-0757	9	58	Residue outside {2,3} incurs penalty through residue flag.
4	shr_and_low	S-0758	8	41	LOW acts as universal sieve in UMK sweep.
4	shr_and_low	S-0759	13	85	LOW classifies outcomes as abstain, lock, or cavitation/Theta by capacity and hazard.
4	shr_and_low	S-0760	9	60	LOW introduces no free knobs beyond zeta law-layer throttle.
4	shr_and_low	S-0761	11	82	LOW provides unified existence logic across grid physics, cymatics, and chemistry.
4	shr_and_low	S-0762	9	76	Cross-domain certificate supports consistent lock behavior under LOW gating.
4	shr_and_low	S-0763	13	81	Single exponential penalty explains hierarchy dominated by low powers of 2 and 3.
4	shr_and_low	S-0764	9	55	Zeros under LOW are active deletions not empty nothing.
4	shr_and_low	S-0765	18	119	UMK sweep pipeline is generate candidate then LOW check then hazard guard then collapse admissibility then lock commit.
4	shr_and_low	S-0766	12	73	LOW accepts candidate by W=exp(-zeta*K) when compactness invariants hold.
4	shr_and_low	S-0767	7	46	LOW rejects to abstain when compactness fails.
4	shr_and_low	S-0768	5	37	Hazard violation emits Theta witness.
4	shr_and_low	S-0769	10	80	Collapse admissibility requires monotone energy descent and minimum basin width.
4	shr_and_low	S-0770	8	62	Surviving LOW candidates write persistent geometry and memory.
4	shr_and_low	S-0771	13	59	DV address n = 2^nu2 * 3^nu3 * r is used for K computation.
4	shr_and_low	S-0772	12	77	Alternator motifs 0101 and 1010 are quick kills under LOW compactness checks.
4	shr_and_low	S-0773	16	108	LOW monotone descent invariant uses H_Delta = Phi + D_nu + X_geom with dH_Delta/dt <= 0 in dissipative mode.
4	shr_and_low	S-0774	4	28	LOW never multiplies forces.
4	shr_and_low	S-0775	15	137	Collapse invariants require finite curvature, non-increasing energy, minimum basin width >= epsilon_CRL, and local attraction robustness.
4	shr_and_low	S-0776	14	93	NOT-phase veto triggers on hazard H>=H_c, zeta>=zeta_c, or stability deficit beyond Theta_ST.
4	shr_and_low	S-0777	13	74	LOW evidence includes canonical ONAL/DV law statement with zeta about 0.6.
4	shr_and_low	S-0778	15	97	LOW evidence includes formula consequences such as low 2/3 power dominance and residue penalties.
4	shr_and_low	S-0779	11	87	LOW evidence includes cross-domain lock fractions, high-Q modes, and chemistry ledgers.
4	shr_and_low	S-0780	14	114	LOW evidence includes variational tests, window contraction, RG pooling, zeta-plateau, and monotone ledger checks.
4	shr_and_low	S-0781	12	83	UMK public claim is existence digital classifier under LOW, abstention, and hazard.
4	shr_and_low	S-0782	12	101	LOW failure mode includes non-dissipative fine-tuning or restricted task windows masking predictions.
4	shr_and_low	S-0783	16	146	LOW kill-switches include persistent high-order dominance, non-shrinking windows with rising order, missing zeta-plateau, and non-monotone ledger.
4	shr_and_low	S-0784	14	81	CRL/3DL are reporting and admissibility constraints and do not add LOW fit knobs.
4	shr_and_low	S-0785	8	57	16-to-10 sieve is corollary of LOW compactness filtering.
4	shr_and_low	S-0786	16	99	Numbers as locks claim says regular n-gons survive while deformed shapes raise K and are abstained.
4	shr_and_low	S-0787	13	90	LOW reproducibility requires DV address computation with residue condition r coprime to 6.
4	shr_and_low	S-0788	9	60	LOW reproducibility requires K = nu2 + nu3 + indicator(r>1).
4	shr_and_low	S-0789	13	83	LOW reproducibility requires W=exp(-0.6K) and rejection on any NOT-phase predicate.
4	shr_and_low	S-0790	12	95	LOW reproducibility requires collapse invariants and monotone ledger checks else Theta witness.
4	shr_and_low	S-0791	13	94	LOW reproducibility requires publishing refusals and CI bands for fits, windows, and plateaus.
4	shr_and_low	S-0792	9	56	LOW falsifier is stable state among six rejected motifs.
4	shr_and_low	S-0793	9	58	LOW falsifier is unstable state among ten survivor motifs.
4	shr_and_low	S-0794	9	84	LOW falsifier is curved-space polygon preserving digital-root-9 angle-sum reduction.
4	shr_and_low	S-0795	14	92	LOW falsifier is deformed number shape that passes long-run LOW without relaxation or break.
4	shr_and_low	S-0796	10	81	LOW falsifier is alternator motif remaining compact without external scaffolding.
4	shr_and_low	S-0797	11	81	LOW plain-language rule is simple beats busy via exponential complexity discount.
4	shr_and_low	S-0798	9	75	LOW rejects capacity-threatening patterns with abstention or Theta witness.
5	delta_energy_decision_mdl	S-0522	8	59	Delta-Energy is a bounded-below Lyapunov candidate on hats.
5	delta_energy_decision_mdl	S-0523	13	96	Delta-Energy must be non-increasing under lawful actions with eligibility open and audits green.
5	delta_energy_decision_mdl	S-0524	11	75	Collapse is finite relaxation of Delta-Energy to a 3DL-stable minimum lock.
5	delta_energy_decision_mdl	S-0525	11	77	If lawful edits cannot reduce Delta-Energy, the system abstains with witness.
5	delta_energy_decision_mdl	S-0526	16	121	Delta-Energy is computed from motion, LOW order penalty, abstention penalty, coherence penalty, and memory penalty terms.
5	delta_energy_decision_mdl	S-0527	11	78	Delta-Energy uses pi = partial_t u as window-local momentum surrogate on hats.
5	delta_energy_decision_mdl	S-0528	9	66	Alpha, gamma, and delta coefficients in Delta-Energy are positive.
5	delta_energy_decision_mdl	S-0529	10	59	LOW weights lambda_k are fixed and decreasing with order k.
5	delta_energy_decision_mdl	S-0530	8	48	Projector P(u) is the low-order candidate cover.
5	delta_energy_decision_mdl	S-0531	11	82	Abstention geometry nu_eff is nonnegative and raises cost of off-manifold forcing.
5	delta_energy_decision_mdl	S-0532	10	69	All Delta-Energy terms are evaluated after one 3DL quantization pass.
5	delta_energy_decision_mdl	S-0533	6	43	Delta-Energy is nonnegative on CRL lattice.
5	delta_energy_decision_mdl	S-0534	7	54	Bands restrict where projector updates are admissible.
5	delta_energy_decision_mdl	S-0535	7	49	Lawful runtime edits must not raise Delta-Energy.
5	delta_energy_decision_mdl	S-0536	7	62	Illegal knob-twiddling appears as positive Delta-Energy bumps.
5	delta_energy_decision_mdl	S-0537	13	71	A lock is a local 3DL minimum reached by finite monotone descent steps.
5	delta_energy_decision_mdl	S-0538	7	37	A lock dossier is a relaxation trace.
5	delta_energy_decision_mdl	S-0539	13	92	If all admissible edits raise Delta-Energy or eligibility is closed, abstention is required.
5	delta_energy_decision_mdl	S-0540	12	82	Frequency edits are lawful only when they increase eligibility or decrease detune.
5	delta_energy_decision_mdl	S-0541	7	56	Lawful frequency edits require Delta-Energy change <= 0.
5	delta_energy_decision_mdl	S-0542	13	96	Frequency edits should show strict Delta-Energy drop when eligibility increases at fixed hazard.
5	delta_energy_decision_mdl	S-0543	12	80	Phase action uses one snap toward hinge corridor followed by low-gain polishing.
5	delta_energy_decision_mdl	S-0544	7	57	Lawful phase action requires coherence residual decrease.
5	delta_energy_decision_mdl	S-0545	8	60	Lawful phase action requires total Delta-Energy change <= 0.
5	delta_energy_decision_mdl	S-0546	9	62	Phase and amplitude actions are illegal when eligibility <= 0.
5	delta_energy_decision_mdl	S-0547	7	64	Amplitude action uses bounded reversible multiplicative updates.
5	delta_energy_decision_mdl	S-0548	10	76	Lawful amplitude action must increase harmony and reduce coherence residual.
5	delta_energy_decision_mdl	S-0549	8	58	Lawful amplitude action must not increase abstention term.
5	delta_energy_decision_mdl	S-0550	10	82	Lawful amplitude action requires Delta-Energy change <= 0 with line-item receipts.
5	delta_energy_decision_mdl	S-0551	18	104	Space edits are lawful only if they reduce LOW order cost or brittleness and do not increase abstention.
5	delta_energy_decision_mdl	S-0552	9	58	Space edits require non-positive change in LOW order term.
5	delta_energy_decision_mdl	S-0553	7	59	Space edits require non-positive total Delta-Energy change.
5	delta_energy_decision_mdl	S-0554	10	86	Composite lawful window step satisfies DeltaE_F + DeltaE_P + DeltaE_A + DeltaE_S <= 0.
5	delta_energy_decision_mdl	S-0555	14	91	Composite step should be strictly negative for on-manifold state changes and zero on holds.
5	delta_energy_decision_mdl	S-0556	8	58	Collapse requires monotone descent across all acted steps.
5	delta_energy_decision_mdl	S-0557	10	58	Collapse requires at least one strict drop per acted axis.
5	delta_energy_decision_mdl	S-0558	15	106	Collapse requires 3DL flooring where further lawful actions give zero Delta-Energy change up to tolerance.
5	delta_energy_decision_mdl	S-0559	8	67	Collapse requires stability under Delta-Subtractive and E4 pooling.
5	delta_energy_decision_mdl	S-0560	9	77	Collapse requires absence of lower-order alternative with lower Delta-Energy.
5	delta_energy_decision_mdl	S-0561	11	87	Collapse portability requires H-infinity key stability and no induced-gain wall breach.
